,title,rental price,bedrooms,bathrooms,Area (SF),"latitude,longitude",cats are OK - purrr,dogs are OK - wooof,w/d in unit,wd in unit,laundry in bldg,laundry on site,attached garage,detached garage,carport,furnished,no smoking,wheelchair accessible,lat.,long.,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip
2289,Contemporary 1 bed/1 bath studio in Outer Mission near Mission St,999,1,1.0,,"(37.7195, -122.4411)",1,1,0,0,0,0,0,0,0,1,1,0,37.7195,-122.4411,1.0,rooftop,20.0,Junior Ter,San Francisco,CA,San Francisco County,94112.0
2292,[2 Weeks Only] 1350ft2 - Private Room With Private Bath - Mission Bay,900,1,1.0,,"(37.772931, -122.389717)",0,0,0,1,0,0,0,0,0,1,1,0,37.772931,-122.38971699999999,1.0,nearest_street,1300.0,3rd St,San Francisco,CA,San Francisco County,94158.0
2296,In-Law Rental Unit,1000,1,1.0,,"(37.729246, -122.449708)",0,0,0,0,0,0,0,0,0,0,0,0,37.729246,-122.449708,1.0,rooftop,338.0,Staples Ave,San Francisco,CA,San Francisco County,94112.0
2297,If you see a scam POST SCAM AND THE INFO Once verified,660,1,1.5,1000.0,"(37.7725, -122.4147)",1,1,0,1,0,0,0,0,0,1,1,1,37.7725,-122.4147,1.0,rooftop,245.0,11th St,San Francisco,CA,San Francisco County,94103.0
2567,"Don't Waste Time Just Sitting On The Dock Of The Bay, LIVE Here!",5000,2,2.0,1027.0,"(37.755176, -122.38791)",1,1,0,1,0,0,1,0,0,0,0,0,37.755176,-122.38791,1.0,rooftop,747.0,23rd St,San Francisco,CA,San Francisco County,94107.0
2568,Your Apt Search Ends But Your New Balcony Keeps Going & Going & Going!,4525,2,2.0,942.0,"(37.755295, -122.387888)",1,1,0,1,0,0,1,0,0,0,0,0,37.755295000000004,-122.38788799999999,1.0,rooftop,747.0,23rd St,San Francisco,CA,San Francisco County,94107.0
2571,Bright Open Townhouse with Modern Finishes & Amenities!,5000,2,2.0,1100.0,"(37.755879, -122.388061)",1,1,0,1,0,0,1,0,0,0,1,0,37.755879,-122.38806100000001,1.0,rooftop,2660.0,3rd St,San Francisco,CA,San Francisco County,94107.0
2572,"**Modern 2 Bedroom Near Muni & Caltrain! $4,250/12months!**",4250,2,2.0,900.0,"(37.755879, -122.388061)",1,1,0,1,0,0,1,0,0,0,1,0,37.755879,-122.38806100000001,1.0,rooftop,2660.0,3rd St,San Francisco,CA,San Francisco County,94107.0
2573,OPEN 10/5 from 2:30 to 3:00pm::Charming and Spacious 3 bed/1.5 bath,5295,3,1.5,,"(37.783838, -122.444674)",0,0,0,1,0,0,0,0,0,0,0,0,37.783838,-122.44467399999999,1.0,rooftop,2596.0,Post St,San Francisco,CA,San Francisco County,94115.0
2574,"Remodeled Kitchen, Spacious 2 Bedroom w/ Hardwood",2995,2,1.0,,"(37.785325, -122.416662)",1,1,0,0,1,0,0,0,0,0,1,0,37.785325,-122.41666200000002,1.0,rooftop,725.0,Ofarrell St,San Francisco,CA,San Francisco County,94109.0
2575,Perfect For Pet Owners Near Plenty Of Parks,4695,2,1.0,,"(37.778089, -122.443507)",1,1,0,0,0,0,0,0,0,0,1,0,37.778089,-122.44350700000001,1.0,nearest_street,800.0,Lyon St,San Francisco,CA,San Francisco County,94115.0
2576,Recently remodeled apartment with private deck - Must See!,3800,2,1.0,923.0,"(37.770636, -122.449504)",0,0,0,0,0,0,0,0,0,0,1,0,37.770635999999996,-122.449504,1.0,rooftop,1745.0,Page St,San Francisco,CA,San Francisco County,94117.0
2577,Charming remodeled apartment with private deck -Near Golden Gate Park,3800,2,1.0,923.0,"(37.770636, -122.449504)",0,0,0,0,0,0,0,0,0,0,1,0,37.770635999999996,-122.449504,1.0,rooftop,1745.0,Page St,San Francisco,CA,San Francisco County,94117.0
2579,"Top floor Russian Hill - awesome location & spacious unit, open 10/6",4600,3,1.5,,"(37.799218, -122.42074)",0,0,0,0,0,0,0,0,0,0,1,0,37.799217999999996,-122.42074,1.0,rooftop,1298.0,Union St,San Francisco,CA,San Francisco County,94109.0
2580,3 BR/1 BA (or 2 BR+Den/1 BA) Marina Apartment; In-Unit W/D; Pets Okay,5595,3,1.0,,"(37.801304, -122.424538)",1,1,0,1,0,0,0,0,0,0,1,0,37.801303999999995,-122.42453799999998,1.0,nearest_street,2801.0,Van Ness Ave,San Francisco,CA,San Francisco County,94109.0
2581,2 BR/2 BA in the Marina; In-Unit W/D; Pets Okay,4495,2,2.0,,"(37.801304, -122.424538)",1,1,0,1,0,0,0,0,0,0,1,0,37.801303999999995,-122.42453799999998,1.0,nearest_street,2801.0,Van Ness Ave,San Francisco,CA,San Francisco County,94109.0
2582,Third roommate  for a really nice apartment,1200,3,2.0,,"(37.72495, -122.461211)",0,0,0,0,1,0,1,0,0,0,0,0,37.72495,-122.461211,1.0,nearest_street,1801.0,Ocean Ave,San Francisco,CA,San Francisco County,94112.0
2584,The Entryway Alone Should Be on the Cover of Travel + Leisure,5295,2,2.0,,"(37.791205, -122.40806)",1,1,0,1,0,0,0,0,0,0,1,0,37.791205,-122.40806,1.0,nearest_street,722.0,Pine St,San Francisco,CA,San Francisco County,94108.0
2585,Entertain with Tapas and Wine in Spacious Spanish-Styled Home,4595,2,1.0,,"(37.791205, -122.40806)",1,1,0,1,0,0,0,0,0,0,1,0,37.791205,-122.40806,1.0,nearest_street,722.0,Pine St,San Francisco,CA,San Francisco County,94108.0
2586,30 Corwin Street #11 - Two Bedroom with Private Deck and City Views,3450,2,1.0,,"(37.758198, -122.441039)",0,0,0,0,1,0,1,0,0,0,1,0,37.758198,-122.44103899999999,1.0,rooftop,185.0,Corwin St,San Francisco,CA,San Francisco County,94114.0
2587,Grey and White Building Keeps All the Class on Ideal Block,3595,2,1.0,,"(37.786491, -122.415038)",1,1,0,0,1,0,0,0,0,0,1,0,37.786491,-122.415038,1.0,rooftop,700.0,Geary St,San Francisco,CA,San Francisco County,94109.0
2588,Recently Upgraded 2-Bedroom Apartment on Page Street,3800,2,1.0,923.0,"(37.770636, -122.449504)",0,0,0,0,0,0,0,0,0,0,1,0,37.770635999999996,-122.449504,1.0,rooftop,1745.0,Page St,San Francisco,CA,San Francisco County,94117.0
2589,Yerba Buena | Furnished 2Bed/2Bath w/Pkg,4595,2,2.0,1047.0,"(37.786089, -122.397391)",0,0,0,1,0,0,1,0,0,1,0,0,37.786089000000004,-122.39739099999998,1.0,rooftop,235.0,2nd St,San Francisco,CA,San Francisco County,94105.0
2590,Incredible Budget Price 2-Bedroom Apartment Available on California,3499,2,1.0,800.0,"(37.790981, -122.4178)",0,0,0,0,0,0,0,0,0,0,0,0,37.790981,-122.4178,1.0,rooftop,1426.0,California St,San Francisco,CA,San Francisco County,94109.0
2591,Classic Modern Edwardian-Hardwood Floors-Roof Deck with Views!,4050,2,1.0,,"(37.796158, -122.438675)",0,0,0,0,1,0,0,0,0,0,0,0,37.796158,-122.438675,1.0,rooftop,2832.0,Pierce St,San Francisco,CA,San Francisco County,94123.0
2592,Fully Furnished 2 Bedroom 1.5 Bath,4699,2,1.5,,"(37.794895, -122.429989)",0,0,0,0,0,1,1,0,0,1,0,0,37.794895000000004,-122.42998899999999,1.0,nearest_street,2000.0,Broadway St,San Francisco,CA,San Francisco County,94115.0
2593,2BD in The North Beach Area at a Great Price!,3285,2,1.0,800.0,"(37.8002, -122.4091)",0,0,0,0,1,0,0,0,0,0,1,0,37.8002,-122.4091,1.0,rooftop,1560.0,Stockton St,San Francisco,CA,San Francisco County,94133.0
2594,Meat and Greet at the BBQ of This Marina Dream Home,5995,2,2.0,,"(37.798949, -122.446039)",1,1,0,1,0,0,0,0,0,0,1,0,37.798949,-122.44603899999998,1.0,rooftop,3015.0,Baker St,San Francisco,CA,San Francisco County,94123.0
2595,Full Floor Edwardian Flat w/ Deck; Hardwood Floors,4000,2,1.0,,"(37.782453, -122.475323)",0,0,0,0,0,0,0,0,0,0,1,0,37.782453000000004,-122.475323,1.0,rooftop,307.0,16th Ave,San Francisco,CA,San Francisco County,94118.0
2596,Windows Like Whoa! Sky-High Views and Plush Interiors,4695,2,2.0,,"(37.772525, -122.427158)",1,1,0,1,0,0,0,0,0,0,1,0,37.772525,-122.427158,1.0,nearest_street,300.0,Haight St,San Francisco,CA,San Francisco County,94102.0
2597,Stunning Cow Hollow 2BDR w/avail. pkg/storage,4500,2,1.0,1000.0,"(37.796695, -122.43222)",0,0,0,0,0,1,0,0,0,0,1,0,37.796695,-122.43222,1.0,rooftop,2901.0,Buchanan St,San Francisco,CA,San Francisco County,94123.0
2599,2BD Close w/Easy Deposit Terms !,3199,2,1.0,700.0,"(37.7786, -122.4892)",0,0,0,0,1,0,0,0,0,0,1,0,37.7786,-122.4892,1.0,rooftop,567.0,29th Ave,San Francisco,CA,San Francisco County,94121.0
2600,Beautiful 1876 Victorian Hayes Valley apartment/flat,5700,3,1.0,1600.0,"(37.774412, -122.427263)",1,1,0,0,1,0,0,0,0,0,1,0,37.774412,-122.42726299999998,1.0,rooftop,436.0,Buchanan St,San Francisco,CA,San Francisco County,94102.0
2601,LEASE NOW And Get A Month Free!! Don't Miss Out!!,5395,2,2.0,1135.0,"(37.774299, -122.39051)",1,1,0,1,0,0,0,1,0,0,0,0,37.774299,-122.39051,1.0,rooftop,1135.0,4th St,San Francisco,CA,San Francisco County,94158.0
2602,3 Bedroom in SF's Sunniest Neighborhood! AVAILABLE NOW!,5980,3,2.0,1108.0,"(37.761725, -122.391794)",1,1,0,1,0,0,1,0,0,0,1,1,37.761725,-122.39179399999999,1.0,rooftop,690.0,Indiana St,San Francisco,CA,San Francisco County,94107.0
2603,Recently Remodeled Charming Unit in Extremely Convenient Location!,3400,2,1.0,,"(37.784076, -122.432456)",0,0,0,0,1,0,1,0,0,0,1,0,37.784076,-122.432456,1.0,rooftop,1795.0,Geary Blvd,San Francisco,CA,San Francisco County,94115.0
2604,Well Priced and Rent Controlled 2 Bed.  Open:Please Call,3299,2,1.0,850.0,"(37.7812, -122.4614)",0,0,0,0,0,0,0,0,0,0,1,0,37.7812,-122.4614,1.0,rooftop,3912.0,Geary Blvd,San Francisco,CA,San Francisco County,94118.0
2605,Panoramic Views! 2BD/2BA - Pkg & Laundry,4485,2,2.0,1150.0,"(37.75281, -122.443619)",0,0,0,0,1,0,1,0,0,0,1,0,37.75281,-122.443619,1.0,rooftop,875.0,Corbett Ave,San Francisco,CA,San Francisco County,94131.0
2606,Beautiful top floor 2 bedroom Pacific Heights apartment!,4195,2,1.0,,"(37.794508, -122.425311)",0,0,0,0,1,0,0,0,0,0,1,0,37.794508,-122.42531100000001,1.0,rooftop,1821.0,Pacific Ave,San Francisco,CA,San Francisco County,94109.0
2607,Remodeled Top Floor 2 bedroom with Parking and Laundry,3225,2,1.0,,"(37.778601, -122.483783)",0,0,0,0,1,0,1,0,0,0,0,0,37.778601,-122.483783,1.0,rooftop,583.0,24th Ave,San Francisco,CA,San Francisco County,94121.0
2608,2-3 Bedroom Flat on Ocean Ave near CCSF,3150,3,1.0,1016.0,"(37.722979, -122.450764)",0,0,0,0,0,0,0,0,0,0,1,0,37.722978999999995,-122.45076399999999,1.0,rooftop,851.0,Ocean Ave,San Francisco,CA,San Francisco County,94112.0
2609,New Listing - Fantastic 2/2 at 3600 Fillmore with avail parking,4600,2,2.0,1250.0,"(37.802628, -122.436693)",0,0,0,0,0,0,1,0,0,0,1,0,37.802628000000006,-122.43669299999999,1.0,nearest_street,1.0,Cervantes Blvd,San Francisco,CA,San Francisco County,94123.0
2610,Furnished Luxury Penthouse with Private Rooftop Deck!,8495,2,1.5,,"(37.800032, -122.412471)",0,0,0,1,0,0,1,0,0,0,0,0,37.800032,-122.412471,1.0,nearest_street,800.0,Union St,San Francisco,CA,San Francisco County,94133.0
2611,"Proper Design, Smartly Priced, Ready for Move In",4750,2,2.0,1113.0,"(37.772721, -122.391183)",1,1,0,1,0,0,0,0,0,0,0,0,37.772721000000004,-122.39118300000001,1.0,rooftop,1201.0,4th St,San Francisco,CA,San Francisco County,94158.0
2612,"Spacious 3br, 2.5ba apt, gorgeous details, dog friendly, pkng included",7500,3,2.5,2450.0,"(37.789743, -122.42726)",0,1,0,1,0,0,0,1,0,0,1,1,37.789743,-122.42726,1.0,nearest_street,1901.0,Octavia St,San Francisco,CA,San Francisco County,94109.0
2613,2 Br / 2 Bath apartment 5 min walk to BART!,3400,2,2.0,950.0,"(37.709085, -122.469509)",1,1,0,1,0,0,1,0,0,0,1,1,37.709084999999995,-122.469509,1.0,rooftop,272.0,Saint Charles Ave,San Francisco,CA,San Francisco County,94132.0
2614,2 BED - WALKING DISTANCE TO NORTH BEACH FINANCIAL DISTRICT EMBARCADERO,3600,2,1.0,,"(37.798942, -122.403187)",0,0,0,0,1,0,1,0,0,0,0,0,37.798942,-122.40318700000002,1.0,rooftop,29.0,Prescott Ct,San Francisco,CA,San Francisco County,94133.0
2615,Brand New 3 BR/2 BA; Views;1 Blk Alamo Sqaure;W/D; Pets OK; Top Floor,6495,3,2.0,,"(37.775942, -122.437854)",1,1,0,1,0,0,0,0,0,0,1,0,37.775942,-122.437854,1.0,rooftop,1290.0,Grove St,San Francisco,CA,San Francisco County,94117.0
2616,Presidio Apartment at the beach - Hear the waves from your window!,3615,3,0.0,840.0,"(37.794245, -122.479557)",0,0,0,0,0,0,0,0,0,0,0,0,37.794245000000004,-122.479557,1.0,nearest_street,1577.0,Pershing Dr,San Francisco,CA,San Francisco County,94129.0
2617,$5150 / Incredible View / Spacious 3Bed 2bath flat w/ pkg and balcony,5150,3,2.0,1635.0,"(37.744937, -122.443169)",1,1,0,1,0,0,0,0,1,0,1,0,37.744937,-122.443169,1.0,rooftop,91.0,Cameo Way,San Francisco,CA,San Francisco County,94131.0
2618,SUBURBIA IN THE HEART OF THE CITY,4995,2,2.0,,"(37.772952, -122.438851)",0,1,0,0,0,0,1,0,0,0,0,0,37.772952000000004,-122.438851,1.0,rooftop,300.0,Broderick St,San Francisco,CA,San Francisco County,94117.0
2619,"Stylish Features, Sleek Interior, City and Bay Views",5157,2,2.0,1102.0,"(37.774299, -122.39051)",1,1,0,1,0,0,0,1,0,0,0,0,37.774299,-122.39051,1.0,rooftop,1135.0,4th St,San Francisco,CA,San Francisco County,94158.0
2620,2/1 bath single family home with 2 car garage w/ washer and dryer,5099,2,1.0,900.0,"(37.799663, -122.416277)",1,1,0,1,0,0,1,0,0,0,0,0,37.799663,-122.41627700000001,1.0,rooftop,1046.0,Union St,San Francisco,CA,San Francisco County,94133.0
2621,"Perfect Location, Dog Run, Patios",5149,2,2.0,1241.0,"(37.787424, -122.421154)",1,1,0,1,0,0,0,0,0,0,0,0,37.787424,-122.421154,1.0,rooftop,1285.0,Sutter St,San Francisco,CA,San Francisco County,94109.0
2622,Charming Art Deco Unit in Pacific Heights,3700,2,1.0,,"(37.793112, -122.424572)",0,0,0,0,1,0,0,0,0,0,1,0,37.793112,-122.424572,1.0,rooftop,2020.0,Franklin St,San Francisco,CA,San Francisco County,94109.0
2623,Modern Two-Story Townhouse Apt w/Parking & Storage,3500,2,1.5,900.0,"(37.754575, -122.444108)",0,0,0,0,1,0,1,0,0,0,1,0,37.754575,-122.44410800000001,1.0,rooftop,160.0,Gardenside Dr,San Francisco,CA,San Francisco County,94131.0
2625,Inner Sunset|FREE STORAGE!|TEXT Melody for DETAILS!Pet Friendly!,5025,2,2.0,1218.0,"(37.764037, -122.466311)",1,1,0,1,0,0,1,0,0,0,1,0,37.764037,-122.466311,1.0,nearest_street,800.0,Irving St,San Francisco,CA,San Francisco County,94122.0
2626,3 BDRM|In Valencia Corridor|TXT Melody|W/D IN|2 WKS RENT FREE|$1500SD,5495,3,1.0,940.0,"(37.755295, -122.420964)",1,1,0,1,0,0,0,0,0,0,1,0,37.755295000000004,-122.42096399999998,1.0,nearest_street,1100.0,Valencia St,San Francisco,CA,San Francisco County,94110.0
2627,Modern 2bd 2ba bi-level condo w/ roof deck ~ J.Wavro,4750,2,2.0,,"(37.765996, -122.431038)",0,0,0,0,0,0,1,0,0,0,0,0,37.765996,-122.43103799999999,1.0,nearest_street,2100.0,15th St,San Francisco,CA,San Francisco County,94114.0
2628,An Urban Oasis|WALK to Park|Pet Friendly|2 WKS RENT FREE $1500 DEPOSIT,4595,2,1.0,,"(37.752568, -122.416284)",1,1,0,0,0,1,1,0,0,0,1,0,37.752568,-122.416284,1.0,rooftop,1284.0,S Van Ness Ave,San Francisco,CA,San Francisco County,94110.0
2629,Furnished 2 Bedroom Apartment on Franklin & Clay!,4939,2,2.0,,"(37.791982, -122.424207)",0,0,0,0,1,0,1,0,0,1,0,0,37.791982,-122.42420700000001,1.0,rooftop,1856.0,Franklin St,San Francisco,CA,San Francisco County,94109.0
2630,NICE!3BR/2.5 BATH|Inner Sunset|Free storage!| WOW!!|TEXT MELODY TO SEE,6550,3,2.5,1818.0,"(37.765925, -122.466442)",1,1,0,1,0,0,1,0,0,0,1,0,37.765925,-122.46644199999999,1.0,nearest_street,800.0,Lincoln Way,San Francisco,CA,San Francisco County,94122.0
2632,Amazing Beachfront Condo - Gorgeous Views!,2975,2,1.0,,"(37.749951, -122.508459)",0,0,0,0,1,0,0,0,0,1,1,0,37.749951,-122.508459,1.0,rooftop,1952.0,Great Hwy,San Francisco,CA,San Francisco County,94116.0
2633,"UPDATED BRIGHT 2BR/1BA Steps from Ocean Beach, GG Park AVAIL Late Oct",2950,2,1.0,750.0,"(37.760605, -122.507015)",1,1,0,0,0,0,0,0,0,0,1,0,37.760605,-122.507015,1.0,rooftop,1395.0,47th Ave,San Francisco,CA,San Francisco County,94122.0
2634,Oceanview flat,5000,3,2.0,1600.0,"(37.75766, -122.50597)",0,0,0,1,0,0,1,0,0,1,0,0,37.757659999999994,-122.50596999999999,1.0,rooftop,1547.0,46th Ave,San Francisco,CA,San Francisco County,94122.0
2636,Central SOMA Location | New Renovations | Outdoor Space | 644c Natoma,3375,2,1.0,,"(37.777628, -122.410935)",0,0,0,0,0,1,0,0,0,0,0,0,37.777628,-122.41093500000001,1.0,rooftop,643.0,Natoma St,San Francisco,CA,San Francisco County,94103.0
2637,1 month FREE rent! | Ocean View | Convenient Transportation! 2395 29th,3295,2,1.0,,"(37.742655, -122.486413)",1,1,0,0,1,0,0,0,0,0,0,0,37.742655,-122.48641299999998,1.0,rooftop,2394.0,29th Ave,San Francisco,CA,San Francisco County,94116.0
2638,Union Square ❄ 2bdr Apt + w/ d ❄ Manhattan-style loft ~,3450,2,2.0,1499.0,"(37.786448, -122.407735)",1,1,0,0,0,0,1,0,0,1,0,0,37.786448,-122.407735,1.0,rooftop,181.0,Ofarrell St,San Francisco,CA,San Francisco County,94102.0
2639,Chic Bernal Heights 2 bed 1.5 baths Garden Apt,3600,2,1.5,700.0,"(37.74218, -122.418981)",0,0,0,0,0,1,0,0,0,0,1,0,37.74218,-122.418981,1.0,rooftop,221.0,Virginia Ave,San Francisco,CA,San Francisco County,94110.0
2640,Spacious Sunny 2BR/1BA Unit in the prime location of Telegraph Hill,4200,2,1.0,950.0,"(37.801529, -122.408101)",0,0,0,0,0,0,0,0,0,0,1,0,37.801528999999995,-122.408101,1.0,rooftop,519.0,Filbert St,San Francisco,CA,San Francisco County,94133.0
2641,Two bedrooms and one bathroom apartment for rent,2800,2,1.0,,"(37.7593, -122.4836)",0,0,0,0,0,1,0,0,0,0,1,0,37.7593,-122.4836,1.0,rooftop,2115.0,Kirkham St,San Francisco,CA,San Francisco County,94122.0
2642,3 Bed 1 Bath Apartment in Soma ~ J.Wavro,3000,3,1.0,,"(37.777619, -122.41187)",0,0,0,0,0,0,0,0,0,0,0,0,37.777619,-122.41187,1.0,nearest_street,655.0,Minna St,San Francisco,CA,San Francisco County,94103.0
2644,"Top Floor, Corner, Sunny 2 Bedroom Apartment with Beach Views",2990,2,1.0,850.0,"(37.760377, -122.506999)",0,0,0,0,0,0,1,0,0,0,1,0,37.760377000000005,-122.506999,1.0,nearest_street,1400.0,47th Ave,San Francisco,CA,San Francisco County,94122.0
2646,Large 2 Bedroom Apartment by the Ocean and GGP,3200,2,1.0,850.0,"(37.7593, -122.4836)",0,0,0,0,0,0,1,0,0,0,1,0,37.7593,-122.4836,1.0,rooftop,2115.0,Kirkham St,San Francisco,CA,San Francisco County,94122.0
2648,"Lower Pacific Heights, Close to Bus Station, 1BR (47)",5490,2,1.0,900.0,"(37.79016, -122.423975)",1,1,0,1,0,0,0,0,0,1,1,0,37.79016,-122.423975,1.0,nearest_street,1700.0,Franklin St,San Francisco,CA,San Francisco County,94109.0
2649,"獨2房PRIVATE 2 RM.$944 EACH next to SFSU, CCSF & BART",1888,2,1.0,,"(37.719, -122.4096)",0,0,0,0,0,0,0,0,0,0,1,0,37.719,-122.4096,1.0,rooftop,893.0,Colby St,San Francisco,CA,San Francisco County,94134.0
2650,Sunset upper main unit 3 bedroom 1 bathroom,3600,3,1.0,900.0,"(37.745881, -122.496309)",0,0,0,0,0,1,0,0,0,0,1,0,37.745881,-122.49630900000001,1.0,nearest_street,2200.0,38th Ave,San Francisco,CA,San Francisco County,94116.0
2652,Penthouse w/ Private Roof Top | Spa like Bath | Parking | New Building,7200,2,2.0,,"(37.780828, -122.456343)",1,1,0,1,0,0,1,0,0,0,0,0,37.780828,-122.45634299999999,1.0,rooftop,25.0,Stanyan Blvd,San Francisco,CA,San Francisco County,94118.0
2893,Beautiful 2 or 3 bedroom flat avalible,4900,2,1.0,1100.0,"(37.761078, -122.440985)",0,0,0,1,0,0,0,0,0,0,1,0,37.761078000000005,-122.44098500000001,1.0,nearest_street,3000.0,Market St,San Francisco,CA,San Francisco County,94114.0
2894,1255 10th Av/Irving Apt remod 2BR 1BA new wood fl liv rm kitc pkg,3200,2,1.0,800.0,"(37.76399, -122.467383)",0,0,0,0,0,1,1,0,0,0,0,0,37.76399,-122.46738300000001,1.0,nearest_street,1300.0,10th Ave,San Francisco,CA,San Francisco County,94122.0
2897,$2450 sunset 日落区楼上2房1厅1厨,2450,2,1.0,,"(37.781732, -122.437623)",0,0,0,0,0,0,0,0,0,0,0,0,37.781732,-122.437623,1.0,rooftop,1307.0,Scott St,San Francisco,CA,San Francisco County,94115.0
2901,2 BR 5TH AVE. & BALBOA; NEW PAINT; NEAR GOLDEN GATE PARK & USF,3199,2,1.0,,"(37.777283, -122.462941)",0,0,0,0,0,0,0,0,0,0,0,0,37.777283000000004,-122.46294099999999,1.0,nearest_street,600.0,5th Ave,San Francisco,CA,San Francisco County,94118.0
2902,"NEWLY PAINTED TWO BR, ONE BATH ON THE SECOND FLOOR",3198,2,1.0,,"(37.777283, -122.462941)",0,0,0,0,0,0,0,0,0,0,0,0,37.777283000000004,-122.46294099999999,1.0,nearest_street,600.0,5th Ave,San Francisco,CA,San Francisco County,94118.0
2904,"Ashbury Heights 2bd w/views, pkg, w/d ~ J.Wavro",4350,2,1.0,,"(37.763987, -122.444412)",0,1,0,1,0,0,0,0,0,0,0,0,37.763987,-122.44441200000001,1.0,nearest_street,200.0,Upper Ter,San Francisco,CA,San Francisco County,94117.0
2905,"Newly Furnished 2BR, 5min from 9th Street & Market St. (58)",4590,2,1.0,800.0,"(37.7784, -122.414342)",0,0,0,0,0,1,0,0,0,1,1,0,37.7784,-122.41434199999999,1.0,rooftop,1201.0,Market St,San Francisco,CA,San Francisco County,94103.0
2906,"just 2min away from Civic Center St., Newly Furnished, 2BR (57)",4590,2,1.0,800.0,"(37.7784, -122.414342)",0,0,0,0,0,1,0,0,0,1,1,0,37.7784,-122.41434199999999,1.0,rooftop,1201.0,Market St,San Francisco,CA,San Francisco County,94103.0
2907,"2BR, 5min from Public Library, next to Market & Guerrero St (54)",6390,2,2.0,1072.0,"(37.771753, -122.427002)",1,1,0,1,0,0,0,0,0,1,1,0,37.771753000000004,-122.427002,1.0,rooftop,203.0,Buchanan St,San Francisco,CA,San Francisco County,94102.0
2908,"Fully Furnished, Sun Filled Top floor unit in The Panhandle",4800,2,1.5,,"(37.773935, -122.446092)",0,0,0,1,0,0,1,0,0,0,0,0,37.773934999999994,-122.446092,1.0,nearest_street,800.0,Masonic Ave,San Francisco,CA,San Francisco County,94117.0
2910,Beautiful and spacious two-bedroom apartment,3900,2,2.0,1180.0,"(37.729874, -122.372006)",1,1,0,1,0,0,1,0,0,0,0,0,37.729874,-122.372006,1.0,nearest_street,700.0,Innes Ave,San Francisco,CA,San Francisco County,94124.0
2911,Glen Park Beauty in a great location 2 bedrooms 1.5 baths!,4200,2,1.5,1225.0,"(37.73377, -122.439051)",1,0,0,0,1,0,0,0,0,0,0,0,37.73377,-122.439051,1.0,rooftop,150.0,Burnside Ave,San Francisco,CA,San Francisco County,94131.0
2912,"$2700 2 BR Apartment for rent, apartment",2700,2,1.0,,"(37.7812, -122.4614)",0,0,0,0,0,0,0,0,0,0,0,0,37.7812,-122.4614,1.0,rooftop,3912.0,Geary Blvd,San Francisco,CA,San Francisco County,94118.0
2913,1 BDR Available in Cow Hollow/Marina,1450,2,1.0,,"(37.801076, -122.426748)",0,0,0,0,1,0,0,0,0,0,1,0,37.801076,-122.426748,1.0,rooftop,1524.0,Lombard St,San Francisco,CA,San Francisco County,94123.0
2914,191 5th Ave. - Brand New Large two bedrooms apartment unit.,3950,2,1.0,1050.0,"(37.785131, -122.463503)",0,0,0,0,1,0,0,0,0,0,1,0,37.785131,-122.463503,1.0,nearest_street,4300.0,California St,San Francisco,CA,San Francisco County,94118.0
2918,2 Bedroom PERFECT FOR ROOMMATES!,4665,2,1.0,898.0,"(37.779853, -122.403909)",1,1,0,0,0,0,0,0,0,0,0,0,37.779853,-122.40390900000001,1.0,rooftop,921.0,Folsom St,San Francisco,CA,San Francisco County,94107.0
2920,"New 2 Bed + 2 Bath Apt w/In-Unit Laundry, Hardwood, Stainless and More",3400,2,2.0,,"(37.730177, -122.371731)",1,0,0,1,0,0,0,0,0,0,1,0,37.730177000000005,-122.37173100000001,1.0,rooftop,740.0,Earl St,San Francisco,CA,San Francisco County,94124.0
2921,Bright & Spacious Two-Bedroom Apt in Panhandle / NOPA Area,3750,2,1.0,,"(37.77446, -122.449517)",0,0,0,0,1,0,0,0,0,0,1,0,37.77446,-122.44951699999999,1.0,nearest_street,100.0,Clayton St,San Francisco,CA,San Francisco County,94117.0
2923,"Remodeled/Quiet/Large 2 BR, Gorgeous Eat-in Kitchen & Laundry Onsite",4100,2,1.0,,"(37.790841, -122.418566)",1,0,0,0,1,0,0,0,0,0,1,0,37.790841,-122.418566,1.0,rooftop,1476.0,California St,San Francisco,CA,San Francisco County,94109.0
2924,"Visit Your New Home, Deep Soaker Tubs, Pet Friendly #104",5585,2,2.0,1078.0,"(37.771804, -122.426621)",1,1,0,1,0,0,0,0,0,0,0,0,37.771803999999996,-122.426621,1.0,rooftop,200.0,Buchanan St,San Francisco,CA,San Francisco County,94102.0
2926,#218 Furnished Only Luxurious 2 bedroom in SOMA/South Beach,7500,2,2.0,1019.0,"(37.7864, -122.3892)",0,0,0,1,0,0,0,0,0,0,0,0,37.7864,-122.3892,1.0,rooftop,501.0,Beale St,San Francisco,CA,San Francisco County,94105.0
2927,#198 2 Bedroom 2 Bath In Pacific Heights with Bay and Golden Gate View,8000,2,2.0,1872.0,"(37.797617, -122.423793)",0,0,0,1,0,0,1,0,0,1,1,0,37.797616999999995,-122.42379299999999,1.0,nearest_street,2400.0,Van Ness Ave,San Francisco,CA,San Francisco County,94109.0
2929,2 BEDROOMS AVAILABLE! GREAT FOR ROOMMATES! CALL TODAY! 2 WEEKS FREE!,4595,2,1.0,1201.0,"(37.792269, -122.424402)",1,1,0,0,0,1,0,0,0,0,1,0,37.792269,-122.424402,1.0,rooftop,1901.0,Franklin St,San Francisco,CA,San Francisco County,94109.0
